Project ID,Project Name,Voluntary Registry,ARB Project,Scope, Type,Methodology / Protocol,Region,Country,State,Project Site Location,Project Developer,Total Credits Issued,Total Credits Retired,Total Credits Remaining,First Year of Project,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Future Years,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Year Unknown,Project Owner ,Offset Project Operator ,Authorized Project Designee,Verifier,Estimated Annual Emission Reductions,Voluntary Status,Registry / ARB,ARB Project Detail,ARB ID,Project Listed,Project Registered ,Other Certifications,Project Type,Registry Documents,Project Website,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Notes from Registry,Notes from Berkeley Carbon Trading Project,Date added to database,*ed rows have equations
ACR124,Schneider Anti-Idling,ACR,No,Transportation,Fleet Efficiency,,North America,United States,WISCONSIN,,Blue Source,"42,916","17,625","25,291",10,0,0,0,0,0,0,0,0,0,0,"11,839","13,836","17,241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,625",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Ruby Canyon Environment,,Completed,ACR,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,"42,916",0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR125,SEESA Solar Electrification,ACR,No,Renewable Energy,Solar - Distributed,,Central America,El Salvador,,El Salvador,E+Co,169,0,169,8,0,0,0,0,0,0,0,0,5,18,52,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ERT,,Completed,ACR,,,,,,Renewable Energy,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR126,Seneca Meadows LFG,ACR,No,Waste Management,Landfill Methane,,North America,United States,NEW YORK,Waterloo,Seneca Meadows,"2,470,626","1,475,115","995,511",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"170,626","409,787","502,389","639,196","278,098","470,530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000","14,100","59,798","228,791","310,599","160,360","248,104","197,455","224,645","26,263",0,,,,"First Environment, Inc.",,Registered,ACR,,,,,"Industry, Innovation and Infrastructure;Sustainable Cities and Communities;Climate Action",Landfill Gas Capture & Combustion,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,739","135,887","409,787","464,652","346,334","419,029","189,668","470,530",0,0,0,0,,,4/14/21,
ACR127,Steuben County DPW LFG,ACR,No,Waste Management,Landfill Methane,,North America,United States,NEW YORK,Bath,Environmental Capital LLC,"129,180","109,280","19,900",9,0,0,0,0,0,0,0,0,0,"19,900","51,249","58,031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109,280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"First Environment, Inc.",,Completed,ACR,,,,,,Landfill Gas Capture & Combustion,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,"129,180",0,0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR128,Streator LFG to Energy,ACR,No,Waste Management,Landfill Methane,,North America,United States,ILLINOIS,Streator,Biogas Energy Solutions,"47,150","32,696","14,454",10,0,0,0,0,0,0,0,0,0,0,"32,696","14,454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32,696",0,0,,,,ERT,,Completed,ACR,,,,,,Landfill Gas Capture & Combustion,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,"47,150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR129,Tecnosol Solar Electrification,ACR,No,Renewable Energy,Solar - Distributed,,Central America,Nicaragua,,Nicaragua,E+Co,"3,913",0,"3,913",9,0,0,0,0,0,0,0,0,0,473,"1,586","1,854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ERT,,Completed,ACR,,,,,,Renewable Energy,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,"3,913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR130,"Truck Stop Electrification, Alabama",ACR,No,Transportation,Truck Stop Electrification,,North America,United States,ALABAMA,Alabama,IdleAir,"8,356","7,988",368,8,0,0,0,0,0,0,0,0,535,793,869,"1,880","2,463","1,676",140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,328",0,425,"1,198",837,429,0,921,"2,850",0,,,,Ruby Canyon Environment,,Registered,ACR,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,"2,768",0,0,0,0,0,0,0,0,"5,588",0,0,0,0,0,,,4/14/21,
ACR131,"Truck Stop Electrification, Arizona",ACR,No,Transportation,Truck Stop Electrification,,North America,United States,ARIZONA,Arizona,IdleAir,"11,104","8,305","2,799",10,0,0,0,0,0,0,0,0,0,0,615,"3,984","3,997","2,315",193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,"1,663",193,"2,183","3,636",15,0,,,,Ruby Canyon Environment,,Registered,ACR,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,"2,278",0,0,0,0,0,0,0,0,"8,826",0,0,0,0,0,,,4/14/21,
ACR132,"Truck Stop Electrification, Arkansas",ACR,No,Transportation,Truck Stop Electrification,,North America,United States,ARKANSAS,Arkansas,IdleAir,"28,069","24,645","3,424",7,0,0,0,0,0,0,0,958,"1,374","1,713","3,064","7,271","8,616","5,073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,018",0,0,"2,078","1,200","1,927",0,650,"4,507",0,"9,616",649,0,,,,Ruby Canyon Environment,,Registered,ACR,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,"9,873",0,0,0,0,0,0,0,0,"18,196",0,0,0,0,0,,,4/14/21,
ACR133,"Truck Stop Electrification, California",ACR,No,Transportation,Truck Stop Electrification,,North America,United States,CALIFORNIA,California,IdleAir,"21,943","13,690","8,253",9,0,0,0,0,0,0,0,0,0,"1,315","5,941","14,687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,075","3,442",298,"2,025","2,285",565,0,0,0,0,0,0,0,,,,Ruby Canyon Environment,,Registered,ACR,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,"13,690",0,0,0,0,0,0,0,0,"8,253",0,0,0,0,0,,,4/14/21,
ACR134,"Truck Stop Electrification, Colorado",ACR,No,Transportation,Truck Stop Electrification,,North America,United States,COLORADO,Colorado,IdleAir,"3,671","1,682","1,989",11,0,0,0,0,0,0,0,0,0,0,0,"1,795","1,841",32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,28,0,0,0,133,792,0,,,,Ruby Canyon Environment,,Registered,ACR,,,,,,Transport / Fleet Efficiency,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,757,0,0,0,0,0,0,0,0,"2,914",0,0,0,0,0,,,4/14/21,
